addy,lon,lat
"860 N Main St Ste B, Richfield, UT",-112.0842916,38.78013360000001
"1870 N Main St Ste 201, Cedar City, UT",-113.0608297,37.7112455
"330 Falcon Ridge Pkwy Ste 400A, Mesquite, NV",-114.111736,36.8084336
"1059 N 100 W, Beaver, UT",-112.6438491,38.2885837
"5121 Cottonwood St Ste 500, Murray, UT",-111.8918515,40.6594122
"414 Shoup Ave W, Twin Falls, ID",-114.4877265,42.56585159999999
"260 2nd Ave E, Twin Falls, ID",-114.4673164,42.5546376
"4788 S Redwood Rd, Taylorsville, UT",-111.9392903,40.6653989
"100 N Mario Capecchi Dr Ste 4550, Salt Lake City, UT",-111.8386686,40.7712253
"96 Kimballs Ln Ste 207, Draper, UT",-111.8879614,40.5359669
"5373 S Green St Ste 400, Murray, UT",-111.9044104,40.6539614
"1157 N 300 W Ste 302, Provo, UT",-111.6644926,40.2500898
"1067 N 1100 E, Provo, UT",-111.6395456,40.24654990000001
"201 W Layton Pkwy Ste 3B, Layton, UT",-111.9686674,41.0523124
"750 W 800 N, Orem, UT",-111.7135983,40.3134801
"4403 Harrison Blvd Ste 2440, Ogden, UT",-111.9536786,41.18337
"3895 Harrison Blvd, Ogden, UT",-111.9499294,41.192365
"5171 Cottonwood St Ste 210, Murray, UT",-111.8915297,40.6581219
"1380 E Medical Center Dr Ste 4500, St. George, UT",-113.5539707,37.0968017
"6360 S 3000 E Ste 310, Salt Lake City, UT",-111.8067073,40.633972
"1281 N 600 E, Logan, UT",-111.8196426,41.7550955
"1303 Main St, Cedar City, UT",-113.0664062,37.69958159999999
"8th Ave , C St 7th Floor, Salt Lake City, UT",-111.8805635,40.7784981
"454 E Medical Way Ste D, Heber City, UT",-111.4133234,40.5070087
"145 N Main St, Panguitch, UT",-112.4361778,37.8249335
"20 W 925 N, Richfield, UT",-112.0840943,38.7724673
"5063 Cottonwood St, Murray, UT",-111.8925914,40.659175
"5848 Fashion Blvd Ste 110, Murray, UT",-111.884173,40.64459919999999
"620 E Medical Dr Ste 205, Bountiful, UT",-111.8692041,40.8864593
"344 E Sunland Dr Ste 2A, St. George, UT",-113.5762446,37.0867026
"445 E 4500 S Ste 150, Salt Lake City, UT",-111.878178,40.6747161
"3741 W 12600 S Ste 100, Riverton, UT",-111.9798946,40.5203803
"5770 S Fashion Blvd Bldg 5 Ste 210, Murray, UT",-111.8820562,40.645463
"3505 S 8400 W Ste 201, Magna, UT",-112.0925181,40.6960358
"7410 S Creek Rd Ste 100, Sandy, UT",-111.8579298,40.6168296
"4516 S 700 E Ste 120, Salt Lake City, UT",-111.8720999,40.6739291
"360 S 1300 W, Pleasant Grove, UT",-111.760814,40.359503
"6615 Comanche St, Bonners Ferry, ID",-116.3199878,48.7017578
"6509 Highway 2 Ste 101, Priest River, ID",-116.9010488,48.18111409999999
"1133 Call Creek Place Ste A, Pocatello, ID",-112.4369755,42.8948982
"1250 E 3900 S Ste 410, Salt Lake City, UT",-111.8563457,40.6860408
"380 E 1500 S Ste 101, Heber City, UT",-111.4069546,40.4886908
"2019 E Riverside Dr Ste A200, St. George, UT",-113.5401436,37.0989586
"100 E Idaho St Ste 200, Boise, ID",-116.1935299,43.6121701
"777 Hospital Way Ste G15, Pocatello, ID",-112.420589,42.873504
"112 N Main St, Ephraim, UT",-111.5866785,39.3619602
"3939 S Wasatch Blvd Ste 4, Salt Lake City, UT",-111.7948616,40.6865481
"1950 Circle Of Hope Dr, Salt Lake City, UT",-111.8351442,40.7735964
"590 S Wakara Way, Salt Lake City, UT",-111.8266224,40.7615392
"5169 Cottonwood St Bldg 2 Ste 600, Murray, UT",-111.8916931,40.6590621
"1151 Hospital Way Bldg F, Pocatello, ID",-112.4192607,42.8686059
"201 W Layton Pkwy Ste 3D, Layton, UT",-111.9686674,41.0523124
"1300 N 500 E Ste 120, Logan, UT",-111.8225331,41.7554527
"134 N State St Ste A, Preston, ID",-111.8761884,42.0992112
"2255 N 1700 W Ste 100, Layton, UT",-111.99781,41.092561
"5323 S Woodrow St Ste 101, Murray, UT",-111.8937928,40.6553305
"5444 Green St, Murray, UT",-111.9034023,40.6514889
"1160 E 3900 S Ste G300, Salt Lake City, UT",-111.858006,40.68657080000001
"1175 E 50 S Ste 161, American Fork, UT",-111.7673304,40.3764102
"1387 S 1100 E, Salt Lake City, UT",-111.8593446,40.7395832
"21 N 490 W, American Fork, UT",-111.811917,40.3777443
"4401 Harrison Blvd, Layton, UT",-111.9541663,41.1835776
"444 Hospital Way Ste 611, Pocatello, ID",-112.4173409,42.8785077
"235 Poplar St, Blackfoot, ID",-112.3474748,43.1942119
"1151 Hospital Way Ste D100, Pocatello, ID",-112.4192607,42.8686059
"3302 Valencia Dr Ste 201, Idaho Falls, ID",-111.9884056,43.4674036
"366 S 3rd W, Soda Springs, ID",-111.5952791,42.6517537
"1446 W Pleasant Grove Blvd, Pleasant Grove, UT",-111.7653238,40.3537045
"7050 Union Park Ave Ste 500, Midvale, UT",-111.8585225,40.62295030000001
"5383 S 900 E, Salt Lake City, UT",-111.8651494,40.6540153
"1866 Orchard Cir, Salt Lake City, UT",-111.8386239,40.6905617
"5373 S Green St, Murray, UT",-111.9044514,40.6538163
"9980 S 300 W Ste 200, Sandy, UT",-111.9011735,40.5703041
"5383 S 900 E Ste 290, Salt Lake City, UT",-111.8652382,40.6539332
"404 E 4500 S Ste B22, Murray, UT",-111.8794078,40.6739288
"575 23rd St, Ogden, UT",-111.9651806,41.2245511
"1953 S 1100 E Ste 521323, Salt Lake City, UT",-111.8910474,40.7607793
"10 Diagonal St Ste 101, St. George, UT",-113.583551,37.112011
"5373 S Green St, Salt Lake City, UT",-111.9044514,40.6538163
"1399 S 700 E Ste 8, Salt Lake City, UT",-111.8706689,40.7391211
"5689 S Redwood Rd Ste 27, Taylorsville, UT",-111.9359564,40.6472684
"150 N Main St Ste 204 #6, Heber City, UT",-111.4133234,40.5070087
"1429 S 550 E Ste 260, Orem, UT",-111.6817378,40.2707897
"5991 S Redwood Rd, Taylorsville, UT",-111.9382062,40.64224
"5770 S 1500 W, Taylorsville, UT",-111.9339058,40.6479761
"5770 S 1500 W Bldg C, Salt Lake City, UT",-111.9335017,40.7512627
"5635 Waterbury Way Ste C202, Salt Lake City, UT",-111.8490209,40.6487795
"2375 N 8000 W, Farr West, UT",-112.0388811,41.3007
"31 W 100 S Ste C, Pleasant Grove, UT",-111.7413907,40.3623006
"9269 S Redwood Rd, West Jordan, UT",-111.9383497,40.5828581
"1260 N 200 E Ste 3, Logan, UT",-111.8288429,41.7548119
"9103 S 1300 W Ste 104, West Jordan, UT",-111.928664,40.585949
"540 W Golf Course Rd Ste A, Providence, UT",-111.8487429,41.7126323
"156 E 2000 N Ste 200, Tooele, UT",-112.299214,40.565212
"5334 S Woodrow St Ste 200, Murray, UT",-111.8946203,40.654747
"10 W Scenic Pointe Dr Ste 105, Draper, UT",-111.8919806,40.4824837
"749 S River Rd, St. George, UT",-113.5568073,37.0952167
"850 E 300 S Ste 10, Salt Lake City, UT",-111.8667612,40.7626028
"5770 S 1500 W Bldg G, Taylorsville, UT",-111.934643,40.6471644
"5770 S 250 E Ste 300, Murray, UT",-111.8860163,40.6447321
"395 W Cougar Blvd Ste 601, Provo, UT",-111.6654165,40.2486826
"3441 S 8400 W Ste F, Magna, UT",-112.090866,40.6976318
"1735 N State St, Provo, UT",-111.6731197,40.25644860000001
"12 N 1100 E, American Fork, UT",-111.7684995,40.3765756
"3970 S 700 E Ste 12, Murray, UT",-111.8726365,40.6855061
"3443 W 5600 S, Roy, UT",-112.0595726,41.1622212
"500 S 11th Ave Ste 301, Pocatello, ID",-112.4329434,42.8671453
"2020 S 1300 E Ste A, Salt Lake City, UT",-111.8542493,40.7265022
"4465 S 900 E Ste 100, Salt Lake City, UT",-111.8652262,40.6755176
"6895 S 900 E Ste B, Midvale, UT",-111.8656323,40.6261241
"50 E 100 S Ste 202, St. George, UT",-113.5820266,37.106184
"586 W 5300 S Ste 102, Murray, UT",-111.9072218,40.6544046
"8915 S 700 E Ste 103, Sandy, UT",-111.871566,40.5895749
"2707 N 400 E, North Ogden, UT",-111.9692573,41.3086182
"77 S 400 W, Spanish Fork, UT",-111.6607982,40.1088739
"1220 N Main Bldg 4, Springville, UT",-111.6099873,40.1841018
"4133 W Pioneer Pkwy Ste 100, West Valley, UT",-111.9892463,40.698084
"3665 S 8400 W Ste 260, Magna, UT",-112.0907967,40.693041
"765 E Market Place Dr, Spanish Fork, UT",-111.6405947,40.1307672
"527 N 400 W Ste 2, Orem, UT",-111.7057272,40.3068912
"60 N 1100 E, American Fork, UT",-111.7688296,40.3778554
"22 S 900 E, Salt Lake City, UT",-111.8658061,40.7687058
"756 E 12200 S, Draper, UT",-111.8698072,40.5283371
"4400 S 700 E Ste 240, Salt Lake City, UT",-111.8722406,40.6759382
"845 E Fairview Ave Ste 100, Meridian, ID",-116.383467,43.61781999999999
"1910 N Lakes Pl, Meridian, ID",-116.3826489,43.6220067
"805 S 500 W, Payson, UT",-111.7393412,40.0308868
"6800 S Highland Dr Ste 100, Salt Lake City, UT",-111.8346296,40.6276262
"150 E 200 N Ste A, Logan, UT",-111.8311009,41.7347111
"1245 Capitol St Ste 121N, Ogden, UT",-111.9469859,41.2211689
"2717 N Hwy 89 Ste 100, Pleasant View, UT",-112.0081205,41.3082982
"4970 S 900 E Ste D, Salt Lake City, UT",-111.8656616,40.6609192
"135 N 100 E, American Fork, UT",-111.7961507,40.3797136
"352 E Riverside Dr Ste C3, St. George, UT",-113.5751383,37.0821549
"425 E 1200 S Ste 1, Heber City, UT",-111.4062094,40.4930141
"4121 W 13400 S Unit A, Riverton, UT",-111.9890077,40.5074753
"2265 Teton Plaza, Idaho Falls, ID",-111.9889847,43.4775771
"4088 Hwy 91, Hyde Park, UT",-111.832367,41.806332
"2202 N Main St Ste 301, Cedar City, UT",-113.0580708,37.7168983
"375 N Main St, Richfield, UT",-112.0851998,38.7732295
"271 S Main, Ephraim, UT",-111.5868415,39.3549658
"1055 N 300 W Ste 204, Provo, UT",-111.6644593,40.2479164
"754 S Main St Ste 6, St. George, UT",-113.5684164,37.0965278
"495 W 600 N, Tremonton, UT",-112.1734337,41.7184338
"66 West Harding Ave Suite B, Cedar City, UT",-113.062907,37.6787016
"3845 W 4700 S, Salt Lake City, UT",-111.9828389,40.6674796
"185 S 400 E Ste 207, Bountiful, UT",-111.871902,40.8875772
"1551 S Renaissance Towne Dr Ste 350, Bountiful, UT",-111.8875083,40.8740066
"185 S 400 E Ste 102, Bountiful, UT",-111.871902,40.8875772
"201 W Layton Pkwy, Layton, UT",-111.9686674,41.0523124
"874 AMERICAN PACIFIC DR, Henderson, NV",-115.024001,36.0432013
"13825 S  Redwood Rd, Bluffdale, UT",-111.938065,40.4999304
"1597 N Woodland Park Dr Ste 20, Layton, UT",-111.9845642,41.0835229
"1792 W 1700 S Ste 101, Syracuse, UT",-112.0608649,41.089489
"4651 W 13400 S Ste 110, Riverton, UT",-112.001925,40.50729400000001
"2364 W 12600 S Ste 1A, Riverton, UT",-111.9512244,40.5227708
"1022 E 220 S, American Fork, UT",-111.7710168,40.3719581
"391 N 400 E, Price, UT",-110.8039531,39.6061858
"777 N 500 W Ste 102, Provo, UT",-111.6681591,40.24394849999999
"2985 Cortez Ave, Idaho Falls, ID",-111.9875447,43.470827
"321 N Mall Dr Bldg VW Ste 101, St. George, UT",-113.5439494,37.1140886
"1068 E Riverside Dr, St. George, UT",-113.5600733,37.08796
"1055 N 500 W Ste 121, Provo, UT",-111.6682728,40.2485753
"1305 N Commerce Dr, Saratoga Springs, UT",-111.913339,40.385688
"1055 N 500 W Bldg B Ste 100, Provo, UT",-111.6684015,40.2485618
"972 N 600 E, Spanish Fork, UT",-111.6436617,40.1224275
"2442 E 25th St, Idaho Falls, ID",-111.9859294,43.47545830000001
"61 W 3200 N Ste. C, Lehi, UT",-111.8500137,40.4276428
"243 E 6100 S, Murray, UT",-111.8850717,40.6386954
"1434 E 4500 S Ste 202, Holladay, UT",-111.8505262,40.6739817
"1355 N University Ave Ste 310, Provo, UT",-111.6592544,40.252465
"114 E 12450 S Ste 102, Draper, UT",-111.8876931,40.5241834
"777 N 500 W Ste 101B, Provo, UT",-111.6682617,40.2439025
"2850 W Horizon Ridge Pkwy, Henderson, NV",-115.1118872,35.9995547
"285 Vista Dr Ste E, Pocatello, ID",-112.4244516,42.8809374
"3000 N Triumph Blvd Ste 340, Lehi, UT",-111.8790989,40.4255681
"121 S Orem Blvd Ste 103, Orem, UT",-111.6959401,40.294923
"550 E 1400 N Ste W, Logan, UT",-111.8196313,41.7566962
"11724 S State St, Draper, UT",-111.8920133,40.5385451
"1160 E 3900 S Ste 1000, Salt Lake City, UT",-111.8568079,40.6861013
"3336 S Pioneer Pkwy Ste 302, West Valley City, UT",-111.9909169,40.6999623
"8388 S Wasatch Blvd, Cottonwood Heights, UT",-111.7899939,40.616442
"7869 S 700 E, Sandy, UT",-111.8718303,40.6078216
"321 N Mall Dr Ste B201, St. George, UT",-113.5431977,37.1142925
"48 S 2500 W Ste 220, Hurricane, UT",-113.334288,37.1756079
"2051 E Red Hills Pkwy Ste 7, St. George, UT",-113.5401632,37.1219821
"168 N 100 E #109, St. George, UT",-113.5808156,37.1109841
"2891 E Mall Dr Ste 101, St. George, UT",-113.5249816,37.0970665
"652 S Medical Center Dr Ste 410, St. George, UT",-113.5517386,37.0969529
"4700 Harrison Blvd, Ogden, UT",-111.948623,41.1777856
"389 S 900 E Ste 100, Salt Lake City, UT",-111.8647369,40.76105159999999
"520 E Medical Dr Ste 340, Bountiful, UT",-111.8705525,40.8861456
"1415 Park View Dr, Twin Falls, ID",-114.4891139,42.5868788
"5131 Cottonwood St, Murray, UT",-111.8910241,40.6619603
"390 N Main, Bountiful, UT",-111.8801854,40.8932411
"3200 Channing Way Ste A205, Idaho Falls, ID",-111.9916135,43.4700469
"393 E 2nd N, Rexburg, ID",-111.7725084,43.8307272
"5770 S 250 E Ste 235, Murray, UT",-111.8861692,40.6447185
"2550 Addison Ave E Ste E, Twin Falls, ID",-114.4317376,42.562312
"181 E Medical Tower Dr, Salt Lake City, UT",-111.8856292,40.644082
"497 N Main St, Spanish Fork, UT",-111.655224,40.116074
"12842 S 3600 W Ste 200, Riverton, UT",-111.97711,40.5176976
"5121 Cottonwood St Ste 100, Murray, UT",-111.8918515,40.6594122
"675 Arapeen Dr, Salt Lake City, UT",-111.8260704,40.75511789999999
"79 N Main St, Downey, ID",-112.1246482,42.4297092
"465 Memorial Dr, Pocatello, ID",-112.4323182,42.8698526
"330 N Main St, Aberdeen, ID",-112.8382793,42.94757320000001
"500 S 11th Ave Ste 102, Pocatello, ID",-112.4327889,42.86698759999999
"880 W Quinn Rd, Pocatello, ID",-112.4685657,42.9060048
"1000 N 8th Ave, Pocatello, ID",-112.448455,42.8759024
"1055 N 300 W Ste 420, Provo, UT",-111.6656653,40.2479673
"3600 Ashton Blvd Ste C, Lehi, UT",-111.8956392,40.4327598
"5169 Cottonwood St  Ste 630, Salt Lake City, UT",-111.891559,40.6590192
"810 S 100 W Ste C, Logan, UT",-111.8370629,41.7174924
"395 Bulldog Blvd Ste 103, Provo, UT",-111.6688807,40.2506381
"5848 S Fashion Blvd Ste 100, Murray, UT",-111.8837805,40.6442685
"500 S 11th Ave, Pocatello, ID",-112.4327244,42.8674379
"115 W Main St Ste 101, Boise, ID",-116.1961082,43.6114367
"1662 S 2000 W Ste A1, Syracuse, UT",-112.064939,41.0896974
"3626 W 5600 S Ste D, Roy, UT",-112.0674315,41.1623763
"204 E Fort Union Blvd Ste 101, Midvale, UT",-111.8846865,40.6205151
"845 N 100 W Ste 100, Orem, UT",-111.6990066,40.3127299
"6575 S Redwood Rd Ste 275, Salt Lake City, UT",-111.9382062,40.6319559
"2400 E Center St, Pocatello, ID",-112.4214288,42.8779024
"2240 E Center St, Pocatello, ID",-112.4214712,42.8779495
"87 Smith Field House, Provo, UT",-111.6543834,40.2474176
"800 W University Pkwy, Orem, UT",-111.714343,40.27832129999999
"1130 Smith Fieldhouse, Provo, UT",-111.6543834,40.2474176
"1907 Broadway Ave Ste 101, Boise, ID",-116.1939805,43.5895755
"1130 E Fairview Ave, Meridian, ID",-116.3792573,43.6198487
"435 S Eagle Rd, Eagle, ID",-116.3551861,43.69147390000001
"4971 W Overland RD, Boise, ID",-116.2432299,43.5894818
"1475 N Cole RD, Boise, ID",-116.2746121,43.6180775
"1474 N Meridian RD, Kuna, ID",-116.3933724,43.501439
"7350 W Victory RD, Boise, ID",-116.2734814,43.57621020000001
"300 W Myrtle St Ste 100, Boise, ID",-116.2006769,43.6099595
"5601 W Chinden Blvd, Garden City, ID",-116.2775047,43.6474118
"1375 N Happy Valley RD, Nampa, ID",-116.5146753,43.596564
"8971 W Overland RD, Boise, ID",-116.2936939,43.5898776
"1623 S Wells Ave, Meridian, ID",-116.3624164,43.5900567
"1115 12th Avenue RD, Nampa, ID",-116.5733996,43.5571272
"260 S Ten Mile RD, Meridian, ID",-116.4331938,43.6024466
"32 W 200 S Ste 410, Salt Lake City, UT",-111.8921796,40.7654959
"5323 S Woodrow St Ste 203, Murray, UT",-111.8938357,40.6551914
"781 25th St, Ogden, UT",-111.9599271,41.220232
"2240 Adams Ave, Ogden, UT",-111.9668276,41.2258117
"7050 S Union Park Ave Ste 500, Midvale, UT",-111.8585225,40.62295030000001
"220 Bannock St, Malad City, ID",-112.2513019,42.189567
"1159 E 200 N Ste 150, American Fork, UT",-111.7673931,40.3816639
"350 Falcon Ridge Pkwy Ste 104, Mesquite, NV",-114.1098503,36.8088813
"706 N College Rd Ste A, Twin Falls, ID",-114.4645378,42.5843645
"725 Fair St, Buhl, ID",-114.7505515,42.5928171
"4141 S Highland Dr, Salt Lake City, UT",-111.8432943,40.6816384
"521 N Sportsplex Dr, Kaysville, UT",-111.9656091,41.04334720000001
"668 E 12225 S Ste 203, Draper, UT",-111.8728206,40.5280147
"5171 Cottonwood St Ste 810, Murray, UT",-111.8915297,40.6581219
"1883 W Royal Hunte Dr Ste 100, Cedar City, UT",-113.0867587,37.6579051
"32 N State St, Salt Lake City, UT",-111.8879282,40.7701183
"34 E 100 N, Gunnison, UT",-111.8171507,39.1563948
"43 E 450 N, Ephraim, UT",-111.5845706,39.3684136
"1333 N Main St Ste 6, Cedar City, UT",-113.0645369,37.7017761
"120 E 200 N, Richfield, UT",-112.0825644,38.7705602
"65 S Mario Capecchi Dr, Salt Lake City, UT",-111.8378489,40.76977530000001
"1645 Pancheri Dr, Idaho Falls, ID",-112.0638085,43.48911469999999
"3067 Eagle Dr, Ammon, ID",-111.9810383,43.4701888
"2002 N Main St Ste 3, Cedar City, UT",-113.0596447,37.7138862
"975 Chambers Ave, Ogden, UT",-111.9533204,41.1644834
"151 N 4th Ave Ste B, Pocatello, ID",-112.4455642,42.866219
"25 N 1100 E, American Fork, UT",-111.7696872,40.3770066
"205 N Berkley St, Council, ID",-116.4293052,44.7317054
"360 E Liberty St, Weiser, ID",-116.9644294,44.2481139
"360 E Liberty, Weiser, ID",-116.9644294,44.2481139
"2507 Madison Ave, Ogden, UT",-111.9624177,41.2202758
"5171 S Cottonwood st Ste 210, Murray, UT",-111.8915297,40.6581219
"572 W 750 S, Woods Cross, UT",-111.8949126,40.8822454
"1380 E Medical Center Dr Ste N1200, St. George, UT",-113.5539707,37.0968017
"444 Hospital Way, Pocatello, ID",-112.4173409,42.8785077
"1244 N Main St Ste 101, Tooele, UT",-112.2968438,40.5559507
"4101 W Pioneer Pkwy Ste 111, West Valley, UT",-111.9889801,40.6980642
"12523 W Meadow Creek Way, Riverton, UT",-111.9962474,40.490869000000004
"3823 W 9000 S, West Jordan, UT",-111.9821568,40.5878469
"2132 N 1700 W Ste 110, Layton, UT",-111.9968215,41.0911564
"942 Chambers St Ste15, Ogden, UT",-111.9554556,41.1660169
"624 S 1000 E Ste 103, St. George, UT",-113.5627568,37.09749559999999
"3702 S State Street Ste 107, Salt Lake City, UT",-111.890185,40.6907168
"315 N 25th St, Billings, MT",-108.5038704,45.7862725
"3525 E Louise Dr Ste 195, Meridian, ID",-116.3499826,43.6018096
"4460 S Highland Dr Ste 300, Salt Lake City, UT",-111.8424172,40.6751571
"1492 W Antelope Dr Ste 125, Layton, UT",-112.0548535,41.0894508
"5126 W Daybreak Pkwy, South Jordan, UT",-112.013171,40.5420021
"165 N University Ave, Farmington, UT",-111.9106092,40.9836783
"675 S Arapeen Dr, Salt Lake City, UT",-111.8260704,40.75511789999999
"5171 S Cottonwood St Ste 210, Murray, UT",-111.8915297,40.6581219
"81 Mario Capecchi Dr, Salt Lake City, UT",-111.8408036,40.7708896
"3525 E Louise Dr Ste 400, Meridian, ID",-116.3500311,43.6017476
"5169 Cottonwood St Ste 300, Murray, UT",-111.8915775,40.65868529999999
"98 N 1100 E STE 302, American Fork, UT",-111.7672475,40.3790909
"2006 Birdie Thompson Ln, Pocatello, ID",-112.416495,42.8700854
"1055 N 500 W  Ste 212, Provo, UT",-111.6682776,40.2484173
"9600 S 1300 E, Sandy, UT",-111.8540173,40.5771071
"1970 Overland Ave, Burley, ID",-113.7936616,42.5284836
"272 N Springcreek Pkwy, Providence, UT",-111.8282662,41.7130552
"196 E 2000 N Ste 112, Tooele, UT",-112.2988035,40.5662113
"1159 E 200 N Ste 50, American Fork, UT",-111.7673931,40.3816639
"119 N Wardwell Ave, Emmett, ID",-116.4976107,43.87629159999999
"1024 E Locust, Emmett, ID",-116.4866669,43.8793975
"2020 S Johns Ave Ste B, Emmett, ID",-116.4922208,43.8604747
"2376 N 400 E Ste 104 Bldg A, Tooele, UT",-112.2935243,40.5724797
"181 E 5600 S Ste 130, Murray, UT",-111.885859,40.65025869999999
"13923 W Wainwright Dr Ste 301, Boise, ID",-116.3564431,43.6413831
"128 E Mallard Dr, Boise, ID",-116.1822195,43.5960391
"8854 W Emerald Ste 102, Boise, ID",-116.2923424,43.6123062
"1151 Hospital Way Bldg B, Pocatello, ID",-112.4192607,42.8686059
"3581 E Overland Rd, Meridian, ID",-116.3510544,43.5891621
"4519 Enterprise Wy, Caldwell, ID",-116.6422214,43.662266
"425 E 4th N, Rexburg, ID",-111.7713414,43.8345278
"2001 S Woodruff Ave Ste 17, Idaho Falls, ID",-112.0000762,43.4795722
"444 Hospital Way Ste 701, Pocatello, ID",-112.4177135,42.8776967
"135 W 300 S, Spanish Fork, UT",-111.6569574,40.105783
"714 College Ste A , B, Twin Falls, ID",-114.4700518,42.5558381
"275 W Locust St Ste A, Shelley, ID",-112.1275989,43.378246
"326 Poplar St, Blackfoot, ID",-112.3471118,43.1947324
"1055 N 500 W Ste 212, Provo, UT",-111.6682776,40.2484173
"324 E 10th Ave Ste 178, Salt Lake City, UT",-111.879868,40.7799605
"965 S 100 W Ste 102, Logan, UT",-111.8400069,41.7148355
"2355 Coronado St, Idaho Falls, ID",-111.9870868,43.4728475
"5169 Cottonwood St Ste 630, Murray, UT",-111.891559,40.6590192
"75 E 200 S Ste 1, Kanab, UT",-112.5274195,37.04516
"1182 Eastland Dr N, Twin Falls, ID",-114.4390888,42.5828634
"800 Falls Ave Ste 2, Twin Falls, ID",-114.4625143,42.5772612
"520 E Medical Dr Ste 201, Bountiful, UT",-111.8706985,40.8861644
"3773 W 12600 S Ste 300, Riverton, UT",-111.9800669,40.5206495
"395 W Cougar Blvd Ste 702, Provo, UT",-111.6654165,40.2486826
"295 S 1470 E Ste 200, St. George, UT",-113.5511239,37.1030962
